category,query_id,query_number,explain_row,id,select_type,table,partitions,type,possible_keys,key,key_len,ref,rows,filtered,Extra,explain_analyze,error
aggregation,Q093,604,1,1,SIMPLE,partsupp,,index,"PRIMARY,idx_partsupp_partkey",PRIMARY,8,,82490,100.0,Using temporary; Using filesort,"-> Sort: avg_cost DESC  (actual time=26..26.4 rows=9971 loops=1)
    -> Filter: (`avg(partsupp.PS_SUPPLYCOST)` > 500)  (actual time=0.547..22.5 rows=9971 loops=1)
        -> Stream results  (cost=27585 rows=20808) (actual time=0.546..21.4 rows=20000 loops=1)
            -> Group aggregate: avg(partsupp.PS_SUPPLYCOST), avg(partsupp.PS_SUPPLYCOST)  (cost=27585 rows=20808) (actual time=0.545..17 rows=20000 loops=1)
                -> Index scan on partsupp using PRIMARY  (cost=8578 rows=82490) (actual time=0.542..10.2 rows=80000 loops=1)
",
aggregation,Q094,605,1,1,SIMPLE,lineitem,,ALL,,,,,594745,100.0,Using temporary; Using filesort,"-> Sort: avg_discount DESC  (actual time=250..250 rows=6 loops=1)
    -> Filter: (??? > 0.05)  (actual time=250..250 rows=6 loops=1)
        -> Table scan on <temporary>  (actual time=250..250 rows=7 loops=1)
            -> Aggregate using temporary table  (actual time=250..250 rows=7 loops=1)
                -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.0862..101 rows=600572 loops=1)
",
aggregation,Q095,606,1,1,SIMPLE,customer,,index,idx_customer_nationkey,idx_customer_nationkey,4,,14892,100.0,Using index; Using temporary; Using filesort,"-> Sort: customer_count DESC  (actual time=1.72..1.72 rows=0 loops=1)
    -> Filter: (`count(0)` > 1000)  (actual time=1.72..1.72 rows=0 loops=1)
        -> Stream results  (cost=4977 rows=25) (actual time=0.0887..1.71 rows=25 loops=1)
            -> Group aggregate: count(0), count(0)  (cost=4977 rows=25) (actual time=0.0884..1.71 rows=25 loops=1)
                -> Covering index scan on customer using idx_customer_nationkey  (cost=1545 rows=14892) (actual time=0.0246..1.37 rows=15000 loops=1)
",
aggregation,Q096,607,1,1,SIMPLE,lineitem,,index,"PRIMARY,idx_lineitem_partkey,idx_lineitem_shipdate",PRIMARY,8,,594745,100.0,Using temporary; Using filesort,"-> Sort: order_revenue DESC  (actual time=264..265 rows=34809 loops=1)
    -> Filter: (`sum((lineitem.L_EXTENDEDPRICE * (1 - lineitem.L_DISCOUNT)))` > 200000)  (actual time=0.545..251 rows=34809 loops=1)
        -> Stream results  (cost=197915 rows=145080) (actual time=0.541..243 rows=150000 loops=1)
            -> Group aggregate: sum((lineitem.L_EXTENDEDPRICE * (1 - lineitem.L_DISCOUNT))), sum((lineitem.L_EXTENDEDPRICE * (1 - lineitem.L_DISCOUNT)))  (cost=197915 rows=145080) (actual time=0.54..226 rows=150000 loops=1)
                -> Index scan on lineitem using PRIMARY  (cost=60876 rows=594745) (actual time=0.534..96.1 rows=600572 loops=1)
",
aggregation,Q097,608,1,1,SIMPLE,part,,ALL,,,,,19919,100.0,Using temporary; Using filesort,"-> Sort: part_count DESC  (actual time=4.83..4.83 rows=5 loops=1)
    -> Filter: (`count(0)` > 200)  (actual time=4.82..4.82 rows=5 loops=1)
        -> Table scan on <temporary>  (actual time=4.82..4.82 rows=5 loops=1)
            -> Aggregate using temporary table  (actual time=4.82..4.82 rows=5 loops=1)
                -> Table scan on part  (cost=2048 rows=19919) (actual time=0.0326..2.42 rows=20000 loops=1)
",
aggregation,Q098,609,1,1,SIMPLE,orders,,index,idx_orders_custkey,idx_orders_custkey,4,,148465,100.0,Using temporary; Using filesort,"-> Sort: avg_order_value DESC  (actual time=153..154 rows=9619 loops=1)
    -> Filter: (`avg(orders.O_TOTALPRICE)` > 100000)  (actual time=6.81..150 rows=9619 loops=1)
        -> Stream results  (cost=49368 rows=10031) (actual time=6.81..149 rows=10000 loops=1)
            -> Group aggregate: avg(orders.O_TOTALPRICE), avg(orders.O_TOTALPRICE)  (cost=49368 rows=10031) (actual time=6.81..147 rows=10000 loops=1)
                -> Index scan on orders using idx_orders_custkey  (cost=15159 rows=148465) (actual time=6.8..135 rows=150000 loops=1)
",
aggregation,Q099,610,1,1,PRIMARY,partsupp,,ALL,"PRIMARY,idx_partsupp_partkey",,,,82490,100.0,Using temporary; Using filesort,"-> Sort: avg_cost DESC  (actual time=40..40.1 rows=494 loops=1)
    -> Filter: (??? > (select #2))  (actual time=39.7..39.9 rows=494 loops=1)
        -> Table scan on <temporary>  (actual time=28.7..28.8 rows=1000 loops=1)
            -> Aggregate using temporary table  (actual time=28.7..28.7 rows=1000 loops=1)
                -> Table scan on partsupp  (cost=8578 rows=82490) (actual time=0.531..9.65 rows=80000 loops=1)
        -> Select #2 (subquery in condition; run only once)
            -> Aggregate: avg(partsupp.PS_SUPPLYCOST)  (cost=27585 rows=1) (actual time=11..11 rows=1 loops=1)
                -> Table scan on partsupp  (cost=8578 rows=82490) (actual time=0.385..8.06 rows=80000 loops=1)
",
aggregation,Q099,610,2,2,SUBQUERY,partsupp,,ALL,,,,,82490,100.0,,,
aggregation,Q100,611,1,1,SIMPLE,partsupp,,ALL,,,,,82490,33.33,Using where; Using filesort,"-> Sort: partsupp.PS_AVAILQTY  (cost=8578 rows=82490) (actual time=11..11 rows=847 loops=1)
    -> Filter: (partsupp.PS_AVAILQTY < 100)  (cost=8578 rows=82490) (actual time=0.603..10.9 rows=847 loops=1)
        -> Table scan on partsupp  (cost=8578 rows=82490) (actual time=0.59..9.2 rows=80000 loops=1)
",
aggregation,Q101,612,1,1,SIMPLE,customer,,index,idx_customer_nationkey,idx_customer_nationkey,4,,14892,100.0,Using temporary; Using filesort,"-> Sort: avg_balance DESC  (actual time=9.85..9.85 rows=25 loops=1)
    -> Filter: (`avg(customer.C_ACCTBAL)` > 4000)  (actual time=0.492..9.85 rows=25 loops=1)
        -> Stream results  (cost=4977 rows=25) (actual time=0.491..9.85 rows=25 loops=1)
            -> Group aggregate: avg(customer.C_ACCTBAL), avg(customer.C_ACCTBAL)  (cost=4977 rows=25) (actual time=0.491..9.84 rows=25 loops=1)
                -> Index scan on customer using idx_customer_nationkey  (cost=1545 rows=14892) (actual time=0.208..8.64 rows=15000 loops=1)
",
aggregation,Q102,613,1,1,SIMPLE,lineitem,,ALL,,,,,594745,100.0,Using temporary; Using filesort,"-> Sort: total_qty DESC  (actual time=247..247 rows=0 loops=1)
    -> Filter: (`sum(lineitem.L_QUANTITY)` > 5000000)  (actual time=247..247 rows=0 loops=1)
        -> Table scan on <temporary>  (actual time=247..247 rows=7 loops=1)
            -> Aggregate using temporary table  (actual time=247..247 rows=7 loops=1)
                -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.0863..99.6 rows=600572 loops=1)
",
aggregation,Q103,614,1,1,SIMPLE,part,,ALL,,,,,19919,100.0,Using temporary; Using filesort,"-> Sort: distinct_parts DESC  (actual time=11.7..11.7 rows=25 loops=1)
    -> Filter: (`count(distinct part.P_PARTKEY)` > 500)  (actual time=6.17..11.7 rows=25 loops=1)
        -> Stream results  (cost=6638 rows=141) (actual time=6.17..11.7 rows=25 loops=1)
            -> Group aggregate: count(distinct part.P_PARTKEY), count(distinct part.P_PARTKEY)  (cost=6638 rows=141) (actual time=6.17..11.7 rows=25 loops=1)
                -> Sort: part.P_BRAND  (cost=2048 rows=19919) (actual time=5.93..6.61 rows=20000 loops=1)
                    -> Table scan on part  (cost=2048 rows=19919) (actual time=0.0303..2.45 rows=20000 loops=1)
",
aggregation,Q104,615,1,1,SIMPLE,orders,,ALL,,,,,148465,100.0,Using temporary; Using filesort,"-> Sort: order_count DESC  (actual time=40.8..40.8 rows=0 loops=1)
    -> Filter: (`count(0)` > 500)  (actual time=40.8..40.8 rows=0 loops=1)
        -> Table scan on <temporary>  (actual time=40.8..40.8 rows=1000 loops=1)
            -> Aggregate using temporary table  (actual time=40.8..40.8 rows=1000 loops=1)
                -> Table scan on orders  (cost=15159 rows=148465) (actual time=0.0786..19.5 rows=150000 loops=1)
",
aggregation,Q105,616,1,1,SIMPLE,part,,ALL,,,,,19919,100.0,Using temporary; Using filesort,"-> Sort: max_price DESC  (actual time=9.6..9.6 rows=0 loops=1)
    -> Filter: (`max(part.P_RETAILPRICE)` > 2000)  (actual time=9.6..9.6 rows=0 loops=1)
        -> Table scan on <temporary>  (actual time=9.58..9.59 rows=150 loops=1)
            -> Aggregate using temporary table  (actual time=9.58..9.58 rows=150 loops=1)
                -> Table scan on part  (cost=2048 rows=19919) (actual time=0.0288..3.01 rows=20000 loops=1)
",
aggregation,Q106,617,1,1,SIMPLE,lineitem,,ALL,,,,,594745,100.0,Using temporary; Using filesort,"-> Sort: revenue DESC  (actual time=310..310 rows=1000 loops=1)
    -> Filter: (`sum((lineitem.L_EXTENDEDPRICE * (1 - lineitem.L_DISCOUNT)))` > 500000)  (actual time=310..310 rows=1000 loops=1)
        -> Table scan on <temporary>  (actual time=310..310 rows=1000 loops=1)
            -> Aggregate using temporary table  (actual time=310..310 rows=1000 loops=1)
                -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.436..96.9 rows=600572 loops=1)
",
aggregation,Q107,618,1,1,SIMPLE,orders,,ALL,idx_orders_orderdate,,,,148465,100.0,Using temporary; Using filesort,"-> Sort: order_year  (actual time=53.7..53.7 rows=7 loops=1)
    -> Filter: (`sum(orders.O_TOTALPRICE)` > 1000000000)  (actual time=53.6..53.6 rows=7 loops=1)
        -> Table scan on <temporary>  (actual time=53.6..53.6 rows=7 loops=1)
            -> Aggregate using temporary table  (actual time=53.6..53.6 rows=7 loops=1)
                -> Table scan on orders  (cost=15159 rows=148465) (actual time=0.504..19.6 rows=150000 loops=1)
",
aggregation,Q108,619,1,1,SIMPLE,supplier,,ALL,,,,,1000,100.0,Using temporary; Using filesort,"-> Sort: supplier_count DESC  (actual time=0.225..0.225 rows=1 loops=1)
    -> Filter: (`count(0)` > 50)  (actual time=0.223..0.224 rows=1 loops=1)
        -> Table scan on <temporary>  (actual time=0.222..0.223 rows=25 loops=1)
            -> Aggregate using temporary table  (actual time=0.221..0.221 rows=25 loops=1)
                -> Table scan on supplier  (cost=103 rows=1000) (actual time=0.00887..0.114 rows=1000 loops=1)
",
aggregation,Q109,620,1,1,PRIMARY,customer,,ALL,,,,,14892,100.0,Using temporary; Using filesort,"-> Sort: avg_balance DESC  (actual time=8.25..8.25 rows=3 loops=1)
    -> Filter: (??? > (select #2))  (actual time=8.25..8.25 rows=3 loops=1)
        -> Table scan on <temporary>  (actual time=6.02..6.02 rows=5 loops=1)
            -> Aggregate using temporary table  (actual time=6.01..6.01 rows=5 loops=1)
                -> Table scan on customer  (cost=1545 rows=14892) (actual time=0.0372..2.25 rows=15000 loops=1)
        -> Select #2 (subquery in condition; run only once)
            -> Aggregate: avg(customer.C_ACCTBAL)  (cost=4977 rows=1) (actual time=2.23..2.23 rows=1 loops=1)
                -> Table scan on customer  (cost=1545 rows=14892) (actual time=0.032..1.66 rows=15000 loops=1)
",
aggregation,Q109,620,2,2,SUBQUERY,customer,,ALL,,,,,14892,100.0,,,
aggregation,Q110,621,1,1,SIMPLE,lineitem,,index,idx_lineitem_partkey,idx_lineitem_partkey,4,,594745,100.0,Using index; Using temporary; Using filesort,"-> Sort: order_times DESC  (actual time=76.9..76.9 rows=0 loops=1)
    -> Filter: (`count(0)` > 1000)  (actual time=76.9..76.9 rows=0 loops=1)
        -> Stream results  (cost=197915 rows=19893) (actual time=0.482..76.5 rows=20000 loops=1)
            -> Group aggregate: count(0), count(0)  (cost=197915 rows=19893) (actual time=0.482..75.3 rows=20000 loops=1)
                -> Covering index scan on lineitem using idx_lineitem_partkey  (cost=60876 rows=594745) (actual time=0.479..61.4 rows=600572 loops=1)
",
aggregation,Q111,622,1,1,SIMPLE,partsupp,,index,"PRIMARY,idx_partsupp_partkey",idx_partsupp_partkey,4,,82490,100.0,Using index; Using temporary; Using filesort,"-> Sort: distinct_parts DESC  (actual time=31.5..31.5 rows=1000 loops=1)
    -> Filter: (`count(distinct partsupp.PS_PARTKEY)` > 5)  (actual time=17.1..31.4 rows=1000 loops=1)
        -> Stream results  (cost=28473 rows=287) (actual time=17.1..31.4 rows=1000 loops=1)
            -> Group aggregate: count(distinct partsupp.PS_PARTKEY), count(distinct partsupp.PS_PARTKEY)  (cost=28473 rows=287) (actual time=17.1..31.3 rows=1000 loops=1)
                -> Sort: partsupp.PS_SUPPKEY  (cost=9466 rows=82490) (actual time=17.1..18.7 rows=80000 loops=1)
                    -> Covering index scan on partsupp using idx_partsupp_partkey  (cost=9466 rows=82490) (actual time=0.389..7.28 rows=80000 loops=1)
",
aggregation,Q112,623,1,1,SIMPLE,orders,,ALL,,,,,148465,100.0,Using temporary; Using filesort,"-> Sort: avg_total DESC  (actual time=61.4..61.4 rows=0 loops=1)
    -> Filter: (??? > 150000)  (actual time=61.4..61.4 rows=0 loops=1)
        -> Table scan on <temporary>  (actual time=61.4..61.4 rows=5 loops=1)
            -> Aggregate using temporary table  (actual time=61.3..61.3 rows=5 loops=1)
                -> Table scan on orders  (cost=15159 rows=148465) (actual time=0.156..22 rows=150000 loops=1)
",
aggregation,Q113,624,1,1,SIMPLE,orders,,index,idx_orders_custkey,idx_orders_custkey,4,,148465,100.0,Using temporary; Using filesort,"-> Sort: active_years DESC  (actual time=151..151 rows=6893 loops=1)
    -> Filter: (`count(distinct year(orders.O_ORDERDATE))` > 5)  (actual time=5.06..150 rows=6893 loops=1)
        -> Stream results  (cost=49368 rows=10031) (actual time=5.06..149 rows=10000 loops=1)
            -> Group aggregate: count(distinct year(orders.O_ORDERDATE)), count(distinct year(orders.O_ORDERDATE))  (cost=49368 rows=10031) (actual time=5.06..149 rows=10000 loops=1)
                -> Index scan on orders using idx_orders_custkey  (cost=15159 rows=148465) (actual time=5.05..135 rows=150000 loops=1)
",
aggregation,Q114,625,1,1,SIMPLE,part,,ALL,,,,,19919,100.0,Using temporary; Using filesort,"-> Sort: avg_size DESC  (actual time=6.91..6.91 rows=0 loops=1)
    -> Filter: (??? > 30)  (actual time=6.91..6.91 rows=0 loops=1)
        -> Table scan on <temporary>  (actual time=6.91..6.91 rows=40 loops=1)
            -> Aggregate using temporary table  (actual time=6.91..6.91 rows=40 loops=1)
                -> Table scan on part  (cost=2048 rows=19919) (actual time=0.0241..2.67 rows=20000 loops=1)
",
aggregation,Q115,626,1,1,SIMPLE,lineitem,,ALL,,,,,594745,100.0,Using temporary; Using filesort,"-> Sort: total_discount DESC  (actual time=286..286 rows=3 loops=1)
    -> Filter: (`sum((lineitem.L_EXTENDEDPRICE * lineitem.L_DISCOUNT))` > 50000000)  (actual time=286..286 rows=3 loops=1)
        -> Table scan on <temporary>  (actual time=286..286 rows=3 loops=1)
            -> Aggregate using temporary table  (actual time=286..286 rows=3 loops=1)
                -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.348..101 rows=600572 loops=1)
",
aggregation,Q116,627,1,1,SIMPLE,partsupp,,ALL,"PRIMARY,idx_partsupp_partkey",,,,82490,100.0,Using temporary; Using filesort,"-> Sort: min_cost  (actual time=24.5..24.5 rows=513 loops=1)
    -> Filter: (`min(partsupp.PS_SUPPLYCOST)` < 10)  (actual time=24.3..24.4 rows=513 loops=1)
        -> Table scan on <temporary>  (actual time=24.3..24.3 rows=1000 loops=1)
            -> Aggregate using temporary table  (actual time=24.3..24.3 rows=1000 loops=1)
                -> Table scan on partsupp  (cost=8578 rows=82490) (actual time=0.527..9.63 rows=80000 loops=1)
",
aggregation,Q117,628,1,1,SIMPLE,customer,,index,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,,14892,100.0,Using index; Using temporary; Using filesort,"-> Sort: total_orders DESC  (actual time=70.1..70.1 rows=0 loops=1)
    -> Filter: (`count(distinct orders.O_ORDERKEY)` > 10000)  (actual time=70.1..70.1 rows=0 loops=1)
        -> Stream results  (cost=89374 rows=25) (actual time=2.82..70.1 rows=25 loops=1)
            -> Group aggregate: count(distinct orders.O_ORDERKEY), count(0), count(distinct orders.O_ORDERKEY)  (cost=89374 rows=25) (actual time=2.82..70.1 rows=25 loops=1)
                -> Nested loop inner join  (cost=38588 rows=220411) (actual time=0.0294..32.5 rows=150000 loops=1)
                    -> Covering index scan on customer using idx_customer_nationkey  (cost=1545 rows=14892) (actual time=0.0249..1.47 rows=15000 loops=1)
                    -> Covering index lookup on orders using idx_orders_custkey (O_CUSTKEY = customer.C_CUSTKEY)  (cost=1.01 rows=14.8) (actual time=0.00103..0.00167 rows=10 loops=15000)
",
aggregation,Q117,628,2,1,SIMPLE,orders,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.customer.C_CUSTKEY,14,100.0,Using index,,
aggregation,Q118,629,1,1,SIMPLE,part,,ALL,,,,,19919,100.0,Using temporary; Using filesort,"-> Sort: avg_retail_price  (actual time=7.64..7.64 rows=25 loops=1)
    -> Filter: (??? between 1000 and 2000)  (actual time=7.63..7.64 rows=25 loops=1)
        -> Table scan on <temporary>  (actual time=7.63..7.63 rows=25 loops=1)
            -> Aggregate using temporary table  (actual time=7.63..7.63 rows=25 loops=1)
                -> Table scan on part  (cost=2048 rows=19919) (actual time=0.0249..2.86 rows=20000 loops=1)
",
aggregation,Q119,630,1,1,SIMPLE,lineitem,,ALL,,,,,594745,10.0,Using where; Using temporary; Using filesort,"-> Sort: returned_count DESC  (actual time=139..139 rows=0 loops=1)
    -> Filter: (`count(0)` > 100000)  (actual time=139..139 rows=0 loops=1)
        -> Table scan on <temporary>  (actual time=139..139 rows=7 loops=1)
            -> Aggregate using temporary table  (actual time=139..139 rows=7 loops=1)
                -> Filter: (lineitem.L_RETURNFLAG = 'R')  (cost=60876 rows=59475) (actual time=0.0894..121 rows=148301 loops=1)
                    -> Table scan on lineitem  (cost=60876 rows=594745) (actual time=0.0863..97.3 rows=600572 loops=1)
",
aggregation,Q120,631,1,,,,,,,,,,,,,,1054 (42S22): Unknown column 'r_regionkey' in 'field list'
aggregation,Q121,632,1,1,PRIMARY,orders,,index,idx_orders_custkey,idx_orders_custkey,4,,148465,100.0,Using index; Using temporary; Using filesort,"-> Sort: order_count DESC  (actual time=37.4..37.5 rows=4439 loops=1)
    -> Filter: (`count(0)` > (select #2))  (actual time=19.3..36.8 rows=4439 loops=1)
        -> Stream results  (cost=49537 rows=10031) (actual time=0.711..17.7 rows=10000 loops=1)
            -> Group aggregate: count(0), count(0)  (cost=49537 rows=10031) (actual time=0.711..17.2 rows=10000 loops=1)
                -> Covering index scan on orders using idx_orders_custkey  (cost=15328 rows=148465) (actual time=0.709..13.5 rows=150000 loops=1)
        -> Select #2 (subquery in condition; run only once)
            -> Aggregate: avg(sub.cnt)  (cost=54287..54287 rows=1) (actual time=18.6..18.6 rows=1 loops=1)
                -> Table scan on sub  (cost=51848..51976 rows=10031) (actual time=17.8..18.3 rows=10000 loops=1)
                    -> Materialize  (cost=51848..51848 rows=10031) (actual time=17.8..17.8 rows=10000 loops=1)
                        -> Group aggregate: count(0)  (cost=49537 rows=10031) (actual time=0.708..17.5 rows=10000 loops=1)
                            -> Covering index scan on orders using idx_orders_custkey  (cost=15328 rows=148465) (actual time=0.707..14 rows=150000 loops=1)
",
